CUST_ID,AVG_BALANCE,TENURE,NUM_TRANS,ACCESSORIES,APPLIANCES,CULTURE,GAS,BOOKS,APPAREL,FITNESS,EDUCATION,ENTERTAINMENT,FOOD,HEALTH,HOME_GARDEN,TELCOS,TRAVEL,PURCHASES_AMOUNT,Loyalty,,,
C18719,225.139318,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18720,2830.069183,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18721,211.262188,12,19.18327,0,0,0,317.546329,0,0,0,0,0,0,0,0,2235.539828,0,2553.086157,1,,,
C18722,968.656375,12,154.030353,453.775929,434.378687,0,0,106.899315,1507.310136,0,0,97.94816,657.937684,0,354.60579,52.707179,1128.466034,4794.028915,1,,,
C18723,327.181854,12,24.415214,0,175.738608,0,333.368197,29.723932,172.461083,0,0,285.522538,47.286086,186.890887,0,0,391.380242,1622.371574,0,,,
C18724,580.381748,8,5.955538,0,1184.924484,0,0,0,0,0,0,0,0,0,0,0,0,1184.924484,0,,,
C18725,815.875834,12,66.679951,338.153484,0,0,0,0,916.780874,0,0,0,14.740516,0,37.982116,1003.595152,0,2311.252143,1,,,
C18726,906.712456,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18727,1265.770143,12,1.86775,342.881254,2487.76647,0,0,0,0,0,0,0,0,0,0,0,0,2830.647724,1,,,
C18728,696.458939,12,3.949666,0,0,0,0,4130.125016,0,0,0,0,0,0,0,0,0,4130.125016,1,,,
C18729,2415.142676,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18730,3657.802606,12,110.574711,711.676839,0,0,0,0,1081.439219,0,0,132.916542,276.384397,671.208407,0,3523.12228,660.207957,7056.95564,1,,,
C18731,984.242928,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18732,1442.209665,12,86.653412,0,2370.542297,0,1944.064687,0,0,0,0,0,2706.936021,0,1144.243105,0,0,8165.78611,1,,,
C18733,799.579746,12,1.967576,0,1563.587373,0,0,0,0,0,0,0,0,0,0,0,0,1563.587373,0,,,
C18734,2912.866723,12,40.667121,589.290826,0,0,0,0,2123.818507,0,0,0,0,1141.708366,0,0,0,3854.8177,1,,,
C18735,1093.807323,12,5.414274,0,0,0,0,98.004669,64.709778,0,0,0,368.343035,1052.488475,0,0,0,1583.545956,0,,,
C18736,1085.13465,12,10.676873,360.514138,0,0,0,0,743.437491,0,0,0,0,0,0,0,719.616203,1823.567832,0,,,
C18737,232.597212,12,1.85922,591.963017,0,0,0,0,499.726461,0,0,0,0,0,0,0,0,1091.689478,0,,,
C18738,9122.658698,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18739,2889.211935,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18740,871.913394,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18741,5631.380254,12,25.966137,212.384814,0,0,0,0,3822.345944,0,0,0,1593.409943,0,718.394936,0,0,6346.535637,1,,,
C18742,78.310867,12,7.503397,0,32.263911,0,88.841537,0,319.013141,0,0,0,0,211.831945,247.543465,0,0,899.493998,0,,,
C18743,1837.526532,11,1.991529,0,0,0,0,0,0,0,0,0,0,0,0,0,4382.758492,4382.758492,1,,,
C18744,304.630146,12,38.745966,61.750735,47.737584,0,0,86.248908,463.661187,0,0,0,0,0,0,0,0,659.398414,0,,,
C18745,243.789257,12,8.638036,1964.554104,0,0,0,0,0,0,0,0,0,0,588.860614,0,0,2553.414718,1,,,
C18746,624.718256,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18747,5525.200538,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18748,450.502756,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18749,462.25839,12,73.566149,260.42762,59.059006,0,0,0,2112.731998,0,0,0,98.947946,0,0,1486.74877,17.263245,4035.178584,1,,,
C18750,2379.199664,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18751,396.106885,12,26.713723,0,77.446864,0,0,0,418.140329,0,0,0,0,173.304947,0,0,0,668.89214,0,,,
C18752,2.266368,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18753,299.969098,12,46.450418,658.155626,0,0,0,0,441.984155,0,0,0,0,0,0,0,0,1100.13978,0,,,
C18754,247.444386,12,39.338695,37.750235,0,0,0,0,160.30514,0,0,0,148.50924,0,537.517139,0,0,884.081754,0,,,
C18755,1298.684313,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18756,905.806685,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18757,3903.899061,11,16.635588,388.431261,610.505275,0,0,0,437.751293,0,0,0,0,198.745548,0,0,128.628311,1764.061687,0,,,
C18758,4068.362076,12,47.269329,353.961701,676.940615,0,0,0,2960.901067,0,0,605.93647,0,1496.552685,0,0,483.030735,6577.323272,1,,,
C18759,1356.539613,12,58.349802,242.973728,0,99.384132,0,0,1295.82383,0,0,0,170.224894,0,118.272389,0,0,1926.678973,1,,,
C18760,13182.58917,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18761,1763.954309,12,11.76787,0,0,0,0,0,1934.632223,0,0,0,0,0,0,0,0,1934.632223,1,,,
C18762,2624.175582,12,27.379472,229.816689,0,0,0,0,0,0,0,0,0,0,0,0,0,229.816689,0,,,
C18763,4763.663316,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18764,2780.270061,10,20.118456,161.458203,33.105295,0,57.901168,0,1208.326167,0,0,521.36436,34.815168,0,0,0,379.731206,2396.701568,0,,,
C18765,4346.367824,12,17.072819,20.953908,0,0,0,0,119.957223,0,0,0,0,0,0,582.426743,0,723.337875,0,,,
C18766,2788.381943,11,1.897279,0,0,0,0,0,0,0,0,54.234314,0,630.086486,0,0,0,684.3208,0,,,
C18767,599.497021,12,9.699454,0,0,0,0,0,0,0,0,0,102.07827,545.474438,0,0,0,647.552708,0,,,
C18768,4584.456854,12,20.039706,0,25.497816,0,0,0,1580.588302,0,0,0,0,0,0,0,0,1606.086118,0,,,
C18769,236.584346,8,14.269083,200.187269,0,0,0,372.041509,372.895268,0,0,20.519051,0,0,0,0,32.790783,998.43388,0,,,
C18770,5682.893722,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18771,2087.469237,11,47.302252,3093.329653,2840.827534,0,247.122861,0,3205.62867,0,0,0,0,0,154.352894,0,2425.288972,11966.55059,1,,,
C18772,2001.212904,8,7.8197,238.420752,67.233063,0,0,0,1650.002827,0,0,0,0,0,0,0,0,1955.656642,0,,,
C18773,712.052264,6,9.271913,782.055171,0,1508.77096,0,0,633.191983,0,0,0,0,0,127.092162,0,0,3051.110275,0,,,
C18774,5229.489458,12,20.255763,180.251297,0,0,0,0,1267.112703,0,0,0,0,0,34.305208,0,0,1481.669208,0,,,
C18775,941.540638,12,0.952026,0,837.945606,0,0,0,0,0,0,0,0,0,0,0,0,837.945606,0,,,
C18776,1426.834462,10,2.765884,0,4111.711086,0,0,0,49.222106,0,0,0,0,0,0,0,0,4160.933192,0,,,
C18777,3136.774252,12,21.745429,0,0,0,401.188401,0,4548.573492,0,0,0,0,0,0,0,1708.625865,6658.387758,1,,,
C18778,1324.611932,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18779,1217.559087,12,3.705645,0,0,0,0,0,0,0,0,0,1868.214113,0,0,0,0,1868.214113,0,,,
C18780,4157.565164,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18781,456.410962,12,13.727471,0,0,0,0,0,0,0,0,0,0,0,0,1735.534869,0,1735.534869,0,,,
C18782,2082.054483,11,150.633567,876.892949,0,0,0,0,4350.03094,0,0,0,0,0,0,0,0,5226.923889,1,,,
C18783,10022.5249,12,34.128238,0,69.543496,0,0,0,61.727315,0,0,0,79.078084,20.99191,0,363.157436,895.344151,1489.842391,0,,,
C18784,712.387333,7,6.330415,0,843.859065,0,0,0,0,0,0,0,0,0,0,0,0,843.859065,0,,,
C18785,5984.426485,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18786,683.507854,12,23.714834,0,0,0,0,379.023529,0,0,0,0,141.0223,146.150905,0,0,0,666.196734,0,,,
C18787,2598.679731,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18788,130.271416,12,59.587256,32.542915,791.745994,0,630.650619,88.496821,253.988369,0,0,0,0,0,0,389.6375,0,2187.062218,1,,,
C18789,283.567164,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18790,5326.973641,9,12.430665,0,7455.22898,0,0,0,0,0,0,0,0,0,0,0,0,7455.22898,0,,,
C18791,3250.440267,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18792,5025.441184,12,20.907422,0,0,0,0,0,0,0,0,0,0,0,0,2955.659374,2276.785631,5232.445005,1,,,
C18793,9775.365117,12,12.284261,0,0,0,0,0,4472.027638,0,0,0,0,0,0,0,0,4472.027638,1,,,
C18794,63.637812,12,14.381078,163.729514,0,0,0,0,51.559888,0,0,0,485.581632,0,125.258415,0,0,826.129449,0,,,
C18795,4837.687607,12,9.837493,0,332.780425,0,0,0,0,0,0,0,0,1039.683583,0,0,0,1372.464008,0,,,
C18796,2021.460165,8,0.988603,0,0,0,0,0,3252.59143,0,0,0,0,0,0,0,0,3252.59143,0,,,
C18797,777.408211,12,15.383947,68.662615,0,0,0,0,889.835288,0,0,0,0,0,0,0,0,958.497903,0,,,
C18798,4211.746686,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18799,771.530086,8,0.928408,0,0,0,0,0,0,0,0,0,1203.19037,0,0,0,0,1203.19037,0,,,
C18800,187.349181,12,16.852605,0,0,0,0,0,0,0,0,0,0,0,0,1247.500967,137.901963,1385.402931,0,,,
C18801,4563.068716,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18802,4978.11877,12,89.018787,403.059701,156.758015,36.873705,0,0,1555.046303,0,0,0,199.213096,690.688482,102.423084,0,898.164167,4042.226553,1,,,
C18803,3681.171131,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18804,69.596185,12,47.291993,0,686.125154,0,40.269507,369.814991,955.594118,0,0,86.097215,1235.072303,0,185.595595,491.840301,1989.423195,6039.832379,1,,,
C18805,437.107209,12,15.984188,0,0,0,748.197539,0,386.186926,0,0,0,0,0,0,648.715588,0,1783.100053,0,,,
C18806,97.936204,12,11.769993,0,0,0,0,0,0,0,0,133.652488,0,0,0,629.57547,0,763.227958,0,,,
C18807,8033.735109,12,14.534681,0,159.41594,0,0,0,3247.743886,0,0,0,0,0,0,0,0,3407.159827,1,,,
C18808,4230.660355,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18809,1143.660522,12,44.848812,0,168.710324,0,0,0,124.219459,0,0,0,0,0,68.039591,10.955924,1806.449448,2178.374746,1,,,
C18810,810.950282,12,17.477093,0,1317.113867,0,0,0,0,0,0,0,0,0,0,0,0,1317.113867,0,,,
C18811,7987.532611,12,72.405858,0,18.152248,1425.537318,207.716378,0,0,0,0,0,0,30.505167,101.227252,511.124885,0,2294.263247,1,,,
C18812,530.50551,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18813,7837.896374,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18814,1287.663575,12,1.961364,0,0,0,968.64486,0,0,0,0,0,0,0,0,0,755.765213,1724.410073,0,,,
C18815,11366.70198,10,180.817341,415.320283,576.235221,0,2333.574306,0,1265.499834,0,0,127.055791,3407.883427,122.340865,0,529.492836,0,8777.402563,0,,,
C18816,35.537247,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18817,371.062638,12,19.885469,0,0,0,0,0,675.69365,0,0,196.972824,182.908522,0,0,0,86.206502,1141.781498,0,,,
C18818,2415.548746,12,17.734127,24.657546,0,0,0,0,156.717395,0,0,0,43.896991,1685.230701,0,0,0,1910.502632,1,,,
C18819,3086.767443,10,14.595404,0,52.870225,0,0,0,331.873749,0,0,0,82.755843,0,0,0,0,467.499817,0,,,
C18820,802.711884,12,27.543808,2299.061892,0,0,542.114168,506.93282,6801.110821,0,0,723.734871,135.516182,0,85.068836,0,213.805455,11307.34504,1,,,
C18821,5887.046473,12,7.575962,0,1343.167632,0,0,0,5051.855625,0,0,0,0,0,0,0,0,6395.023256,1,,,
C18822,1325.972367,12,0.901751,625.135253,0,0,0,0,0,0,0,0,0,0,0,0,0,625.135253,0,,,
C18823,4695.776039,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18824,6911.86335,12,0.956107,0,0,0,0,0,3596.976305,0,0,0,0,0,0,0,0,3596.976305,1,,,
C18825,5323.457366,12,12.512597,2939.858534,0,0,0,0,0,0,0,0,0,0,0,0,0,2939.858534,1,,,
C18826,2041.794359,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18827,72.541049,12,24.433192,289.871949,0,0,0,215.973398,383.522396,1.433154,0,0,73.908125,0,0,33.259408,0,997.968429,0,,,
C18828,1478.089914,12,59.242963,67.359311,0,0,1310.622409,0,0,0,0,5252.72917,0,0,0,0,3083.597356,9714.308246,1,,,
C18829,1583.19873,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18830,467.115985,12,16.297563,0,0,0,0,0,970.514346,0,0,35.323864,0,0,0,0,0,1005.838211,0,,,
C18831,661.469916,12,17.420856,77.338415,46.317486,0,71.790282,0,253.064318,0,0,0,0,0,0,512.540557,0,961.051058,0,,,
C18832,3022.66708,12,0.927728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18833,87.209453,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18834,7448.884135,12,12.623928,0,0,0,0,0,201.626801,0,0,0,0,0,656.586804,0,0,858.213605,0,,,
C18835,588.570993,12,6.791946,0,556.961149,0,438.019119,0,0,0,0,0,0,0,82.096058,0,0,1077.076326,0,,,
C18836,2696.048803,12,52.713795,445.489601,627.901279,0,0,229.664586,961.461381,0,0,160.44296,0,0,0,0,0,2424.959807,1,,,
C18837,687.152517,12,44.134392,548.390081,257.658092,0,0,0,0,0,0,0,0,25.007108,0,381.330674,1378.408615,2590.79457,1,,,
C18838,4152.813288,12,77.654304,2487.878417,0,0,0,0,1660.653363,0,0,757.949349,0,0,0,1452.931049,773.879372,7133.291549,1,,,
C18839,17792.57574,12,24.017394,145.144105,0,0,0,0,2118.063135,0,0,0,0,0,0,0,2156.150598,4419.357838,1,,,
C18840,475.264163,12,40.735763,0,0,0,0,173.833584,1540.601083,0,0,560.979906,120.519369,50.278629,0,0,1090.727939,3536.940509,1,,,
C18841,1041.058459,8,18.205439,389.706851,0,0,0,0,110.382331,0,0,0,80.263453,24.751824,0,0,0,605.104459,0,,,
C18842,3372.962877,12,25.562365,14.706525,432.165655,0,0,0,0,0,0,129.086623,109.757468,0,471.337748,0,0,1157.054019,0,,,
C18843,190.003667,12,12.461275,0,0,0,0,0,397.972477,0,0,0,92.229639,1130.737187,0,0,0,1620.939302,0,,,
C18844,5383.723155,12,2.938877,0,5179.439308,0,0,0,0,0,0,0,0,0,0,0,0,5179.439308,1,,,
C18845,3457.40423,12,220.725898,1017.692248,0,0,0,0,16.816526,0,0,11.16064,0,149.402298,143.108487,0,0,1338.180199,0,,,
C18846,361.043267,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18847,2388.58387,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18848,1994.677227,12,86.845983,777.685027,0,0,0,0,1948.729129,0,0,910.064227,622.486349,150.024053,97.244768,279.004888,338.892227,5124.130667,1,,,
C18849,276.521318,12,17.926604,1552.597921,0,0,0,0,38.648038,0,0,0,0,299.849927,0,0,552.572296,2443.668182,1,,,
C18850,669.170348,10,1.874764,0,0,0,0,0,503.313092,0,0,0,0,0,0,0,0,503.313092,0,,,
C18851,1141.82171,12,22.954933,0,0,0,1049.836206,0,89.135961,0,0,0,0,0,801.576605,325.252619,0,2265.801391,1,,,
C18852,406.962101,12,30.919612,131.007961,0,0,0,0,1148.497175,0,0,0,0,102.001065,0,0,0,1381.506201,0,,,
C18853,6328.111818,12,23.285057,3060.582394,0,0,21.823711,112.125565,2585.305624,0,0,98.619462,83.134469,0,0,0,375.148729,6336.739955,1,,,
C18854,191.29703,12,43.851718,0,66.437118,0,0,0,103.236216,0,0,0,0,0,0,597.693664,0,767.366998,0,,,
C18855,1888.300477,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18856,219.709427,12,4.762219,0,135.831238,0,0,0,502.880261,0,0,0,0,0,0,0,0,638.711499,0,,,
C18857,268.545919,12,22.352406,0,90.372152,0,592.922277,139.133889,119.979523,0,0,1048.412744,142.820898,0,0,0,0,2133.641482,1,,,
C18858,145.850553,12,31.760651,215.407237,47.406169,0,0,26.05207,675.269972,0,0,0,0,47.254889,47.146003,0,234.0485,1292.584839,0,,,
C18859,8207.134201,12,9.21692,0,6128.512035,0,0,0,0,0,0,0,0,0,0,0,0,6128.512035,1,,,
C18860,1342.687942,8,75.036775,505.057681,2470.762283,0,0,9.408745,919.925711,0,0,0,517.780975,49.547311,0,40.212255,0,4512.694961,0,,,
C18861,558.486252,7,0.998905,0,0,0,0,0,779.059327,0,0,0,0,0,0,0,0,779.059327,0,,,
C18862,261.351195,12,31.111542,907.538919,0,0,224.09693,0,80.478016,0,0,0,212.053364,0,41.008666,74.22107,327.787818,1867.184783,0,,,
C18863,5041.378578,12,0.953253,0,0,0,0,0,0,0,0,0,0,0,3884.430468,0,0,3884.430468,1,,,
C18864,299.553595,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18865,3634.471157,12,88.678209,279.929405,277.105964,0,450.035807,0,1202.507985,0,0,0,1399.877643,509.83626,0,0,0,4119.293063,1,,,
C18866,7169.752873,12,4.942422,0,0,0,0,0,0,0,0,0,3815.781803,0,0,0,0,3815.781803,1,,,
C18867,224.042691,12,0.900431,0,0,0,0,727.023133,0,0,0,0,0,0,0,0,0,727.023133,0,,,
C18868,6521.022166,12,0.994015,0,0,0,0,0,0,0,0,0,0,2829.503885,0,0,0,2829.503885,1,,,
C18869,1664.615883,12,21.60254,322.15779,22.583605,0,289.807304,0,70.348873,0,0,0,0,0,552.393045,54.584391,436.419475,1748.294484,0,,,
C18870,458.427601,12,19.071015,0,0,0,0,24.43707,598.540337,0,0,0,0,0,0,0,0,622.977407,0,,,
C18871,5746.743611,12,7.454549,0,1387.546047,0,11153.41331,0,0,0,0,0,64.709138,0,0,0,0,12605.66849,1,,,
C18872,3339.545142,12,25.455374,444.856687,0,0,0,0,110.553569,0,0,0,5046.982042,0,383.645402,0,0,5986.037701,1,,,
C18873,1471.820924,12,21.478079,0,69.428125,0,0,0,219.678289,0,0,0,0,0,0,0,330.287874,619.394288,0,,,
C18874,604.410675,12,23.928013,334.281339,0,0,0,0,420.865252,0,0,0,0,0,178.506203,0,0,933.652794,0,,,
C18875,1265.907314,12,17.949097,51.282195,0,0,0,0,0,0,0,0,0,154.197811,0,0,641.056512,846.536518,0,,,
C18876,341.471075,12,49.816064,0,44.056204,0,0,20.908181,380.500124,0,0,0,2566.814649,138.968025,189.420867,21.290298,0,3361.958347,1,,,
C18877,1662.577585,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18878,7447.303791,12,30.815679,160.896661,178.858637,0,0,0,1366.039306,0,0,15.321209,67.739863,0,0,39.940515,455.863137,2284.659329,1,,,
C18879,150.784063,12,0.924372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18880,14194.02679,12,32.283125,0,3764.687167,0,0,0,0,0,0,0,0,0,6837.182954,156.736057,5507.596037,16266.20222,1,,,
C18881,1935.747547,12,54.144719,318.455556,980.11948,0,169.003001,0,136.000012,0,0,97.373632,0,0,655.940288,52.98995,0,2409.881918,1,,,
C18882,728.850316,11,18.446907,0,398.433473,0,0,0,68.210239,0,0,0,0,16.902943,0,1684.710994,0,2168.257648,1,,,
C18883,1617.024604,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18884,3908.638555,12,10.372243,0,227.162441,0,0,0,1909.648786,0,0,0,0,0,0,0,0,2136.811227,1,,,
C18885,4817.948641,12,3.779901,0,0,0,0,0,0,0,0,0,0,44.751822,0,0,5256.618565,5301.370388,1,,,
C18886,447.672857,12,1.98211,0,0,0,0,0,0,0,0,0,2887.489926,0,0,0,0,2887.489926,1,,,
C18887,6144.173552,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18888,5515.604916,12,44.942083,584.235481,0,0,0,0,156.868208,0,0,0,1854.966036,0,0,769.615719,0,3365.685445,1,,,
C18889,967.364306,12,2.959341,0,0,0,0,0,0,0,0,1918.32348,0,0,0,0,0,1918.32348,1,,,
C18890,4861.450677,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18891,868.605169,12,37.44114,0,1104.946065,0,0,0,0,0,0,0,0,0,0,0,0,1104.946065,0,,,
C18892,1762.243704,12,4.947667,0,0,0,0,0,0,0,0,0,0,0,0,804.147221,0,804.147221,0,,,
C18893,3131.630507,10,22.657096,0,0,0,0,0,0,0,0,0,0,0,7918.678034,0,0,7918.678034,0,,,
C18894,368.888916,12,42.854497,362.581107,47.346968,0,0,22.752975,1071.944846,0,0,0,0,88.792925,0,28.861978,0,1622.280799,0,,,
C18895,3648.021159,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18896,3244.97886,6,3.834972,0,2749.79971,0,0,0,0,0,0,0,2953.03709,0,0,0,2438.013892,8140.850691,0,,,
C18897,10728.25869,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18898,4940.937417,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18899,154.570209,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18900,2918.980615,12,3.850486,0,1298.546976,0,1114.530978,0,0,0,0,0,0,0,0,0,0,2413.077954,1,,,
C18901,4885.049778,12,25.678099,0,0,0,1831.049976,0,0,0,0,0,0,0,0,0,0,1831.049976,0,,,
C18902,6485.051528,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18903,289.665885,12,34.833389,97.569111,0,0,0,58.766502,580.117521,0,0,0,1007.026552,0,0,0,0,1743.479686,0,,,
C18904,2891.996723,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18905,2299.214546,12,18.230707,82.957588,0,0,0,256.353336,983.84521,0,0,0,194.65976,0,0,0,0,1517.815894,0,,,
C18906,1328.522039,12,0.984536,0,0,0,0,0,0,0,0,0,0,1187.809409,0,0,0,1187.809409,0,,,
C18907,1753.465349,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18908,3202.833592,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18909,3635.261769,12,11.257365,0,31.278334,0,38.645596,0,508.178656,0,0,0,0,0,0,0,0,578.102585,0,,,
C18910,960.591718,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18911,3498.097699,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18912,2063.945032,9,2.717012,2464.8451,0,0,0,0,0,0,0,0,0,0,0,0,0,2464.8451,0,,,
C18913,536.274026,12,19.589871,47.205814,209.990403,0,0,0,162.218863,0,0,0,0,0,0,1655.945108,0,2075.360188,1,,,
C18914,8377.001069,10,151.034458,341.774095,49.266862,0,0,194.135552,1982.084213,0,0,44.948033,338.702196,0,64.200616,0,0,3015.111567,0,,,
C18915,2213.257563,12,44.660895,8.50552,21.849212,0,486.073586,187.479656,334.272738,0,0,0,151.857699,0,172.942918,151.710046,0,1514.691374,0,,,
C18916,230.211607,12,40.578545,261.40749,0,0,249.433514,95.358051,618.965135,0,0,410.24982,695.37072,89.289919,180.604037,0,450.789995,3051.468681,1,,,
C18917,1523.958891,12,11.902008,0,0,0,0,0,0,0,0,0,0,0,591.117601,52.434772,0,643.552373,0,,,
C18918,1657.913522,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18919,5226.538582,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18920,1487.990763,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18921,2278.639436,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18922,388.849594,12,65.156069,235.026248,86.116972,0,0,83.549555,3321.861527,0,0,0,64.070816,118.050812,665.761132,0,170.334944,4744.772006,1,,,
C18923,2152.811991,12,8.651017,0,0,0,0,0,151.335716,0,0,0,0,0,0,0,965.60032,1116.936036,0,,,
C18924,394.443634,12,4.577465,0,0,0,0,0,0,0,0,1430.979617,0,0,0,0,0,1430.979617,0,,,
C18925,271.549328,6,19.579423,13.620102,84.154694,0,395.402613,0,106.241177,1.397354,0,0,0,0,0,0,144.567972,745.383912,0,,,
C18926,2392.405375,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18927,4091.183353,11,2.992118,0,0,0,0,0,0,0,0,0,1138.43103,0,0,0,0,1138.43103,0,,,
C18928,8219.815162,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18929,2087.906931,12,0.9651,0,4489.263879,0,0,0,0,0,0,0,0,0,0,0,0,4489.263879,1,,,
C18930,644.051299,12,74.115524,373.9764,76.137708,0,215.020674,0,628.818342,0,0,0,1944.511413,0,0,584.849018,973.734943,4797.048498,1,,,
C18931,4969.662566,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18932,5040.518325,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18933,223.627707,12,57.816197,0,28.583911,0,0,0,34.255812,0,0,0,0,15.721498,0,933.640233,0,1012.201454,0,,,
C18934,133.027986,12,39.627342,14.259355,79.655621,0,0,0,411.903151,0,0,0,0,0,84.349381,0,213.961469,804.128978,0,,,
C18935,4409.534114,12,42.139187,125.605294,493.410805,144.270866,1174.211741,100.556423,516.704076,0,0,183.530945,0,0,35.72085,0,3569.669888,6343.680887,1,,,
C18936,6086.396192,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18937,2679.216907,11,2.801639,0,2673.022447,0,0,0,974.54935,0,0,0,0,0,0,0,0,3647.571797,1,,,
C18938,911.295696,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18939,239.019628,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C18940,453.636005,7,137.268982,714.491961,100.475043,0,0,0,2752.148457,0,0,0,114.699232,0,30.344861,277.492908,0,3989.652462,0,,,
C18941,190.177966,12,1.88739,0,621.610323,0,0,0,0,0,0,0,0,0,0,0,0,621.610323,0,,,
C18942,3776.049178,12,6.321885,543.776702,0,0,0,0,1314.55442,0,0,0,303.055673,0,0,0,0,2161.386796,1,,,
C18943,955.19238,12,13.539848,0,0,0,0,0,0,0,0,0,0,0,626.353594,4899.187923,0,5525.541517,1,,,
